x,flux_0,flux_0_var,flux_1,flux_1_var,vf_0,vf_0_var,vf_1,vf_1_var
3.63,0.4409246034665654,0.02763336185147606,0.0591648158474115,0.0029198446033831594,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.64,0.4400418468098294,0.027592529593973708,0.05904977664785304,0.002911320376841252,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.65,0.43916116564206964,0.027551589388996375,0.05893500197028463,0.0029028217227673424,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.66,0.43828255349553447,0.027510542979736676,0.058820490997228116,0.0028943485584824657,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.67,0.4374060039329263,0.027469392093959776,0.058706242915093056,0.002885900801633301,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.68,0.4365315105471743,0.02742813844414044,0.058592256914147,0.002877478370190236,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.69,0.4356590669612115,0.02738678372759573,0.05847853218848804,0.002869081182445597,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.7,0.4347886668277568,0.027345329626617672,0.058365067936015154,0.0028607091570117637,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.71,0.43392030382909846,0.027303777808606586,0.05825186335839926,0.002852362212819302,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.72,0.43305397167688364,0.027262129926198548,0.058138917661058116,0.0028440402691152877,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.73,0.4321896641119027,0.02722038761739624,0.05802623005312559,0.0028357432454613695,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.74,0.43132737490388434,0.02717855250569561,0.05791379974742633,0.0028274710617320455,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.75,0.4304670978512833,0.027136626200212077,0.057801625960447356,0.0028192236381129666,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.76,0.4296088267810777,0.027094610295805677,0.05768970791231242,0.002811000895099085,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.77,0.42875255554857084,0.027052506373204478,0.05757804482675514,0.002802802753492985,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.78,0.42789827803717523,0.02701031599912693,0.05746663593109197,0.002794629134403148,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.79,0.42704598815823985,0.02696804072640425,0.057355480456198205,0.002786479959242281,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.8,0.42619567985081885,0.026925682094098534,0.05724457763648077,0.002778355149725579,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.81,0.4253473470815081,0.026883241627623188,0.05713392670985218,0.00277025462786907,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.82,0.4245009838442323,0.026840720838859917,0.0570235269177079,0.0027621783159880093,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.83,0.42365658416006796,0.026798121226274518,0.05691337750489976,0.0027541261366951304,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.84,0.422814142077037,0.0267554442750345,0.05680347771971061,0.002746098012899123,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.85,0.42197365166994105,0.026712691457120272,0.05669382681383205,0.0027380938678029025,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.86,0.4211351070401525,0.026669864231440212,0.05658442404233892,0.0027301136249021497,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.87,0.42029850231545623,0.026626964043943,0.056475268663666166,0.0027221572079835616,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.88,0.41946383164983914,0.02658399232772595,0.05636635993958355,0.0027142245411233643,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.89,0.4186310892233432,0.026540950503148183,0.056257697135174804,0.0027063155486857934,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.9,0.4178002692418559,0.026497839977936873,0.056149279518812586,0.0026984301553214306,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.91,0.41697136593695383,0.02645466214729553,0.05604110636213666,0.002690568285965709,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.92,0.41614437356571987,0.026411418394011572,0.05593317694003036,0.0026827298658374586,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.93,0.4153192864105738,0.026368110088560635,0.05582549053059877,0.002674914820437228,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.94,0.41449609877910265,0.026324738589211746,0.05571804641514557,0.0026671230755459904,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.95,0.4136748050038777,0.026281305242131257,0.0556108438781533,0.0026593545572234827,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.96,0.4128553994423051,0.02623781138148464,0.05550388220725764,0.002651609191806792,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.97,0.4120378764764517,0.026194258329538603,0.05539716069323031,0.0026438869059089453,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565123
3.98,0.4112222305128694,0.02615064739676161,0.05529067862995458,0.002636187626417357,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.99,0.41040845598244985,0.026106979881923585,0.05518443531440484,0.0026285112804924327,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.0,0.409596547340257,0.02606325707219476,0.05507843004662618,0.0026208577955661645,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.01,0.40878649906535347,0.026019480243242583,0.054972662129713606,0.002613227099340664,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.02,0.40797830566066595,0.02597565065933025,0.05486713086979115,0.0026056191197867886,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.03,0.40717196165280733,0.025931769573410705,0.054761835575991284,0.002598033785142716,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.04,0.4063674615919247,0.025887838227223126,0.0546567755604351,0.0025904710239126024,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.05,0.40556480005156614,0.025843857851386348,0.05455195013821302,0.002582930764865177,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.06,0.4047639716284896,0.025799829665492362,0.05444735862736397,0.002575412937032366,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.07,0.4039649709425466,0.0257557548781985,0.05434300034885572,0.0025679174697079625,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.08,0.40316779263651353,0.025711634687318907,0.054238874626566874,0.002560444292446282,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.09,0.4023724313759537,0.025667470279915908,0.05413498078726643,0.0025529933350608228,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.1,0.40157888184905605,0.025623262832388333,0.054031318160594734,0.0025455645276229732,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.11,0.400787138766505,0.02557901351056232,0.053927886079046,0.002538157800460622,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.12,0.3999971968613246,0.025534723469777344,0.05382468387794737,0.0025307730841569297,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.13,0.3992090508887441,0.025490393854975653,0.05372171089544249,0.002523410309549065,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.14,0.3984226956260457,0.02544602580078769,0.0536189664724731,0.002516069407726787,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.15,0.3976381258724368,0.02540162043161709,0.05351644995275829,0.002508750310031372,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.16,0.39685533644889825,0.025357178861727385,0.053414160682780716,0.0025014529480541364,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.17,0.39607432219805083,0.025312702195324614,0.053312098011765056,0.0024941772536353313,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.18,0.39529507798403096,0.025268191526641275,0.053210261291662404,0.002486923158862919,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.19,0.39451759869233183,0.025223647940019182,0.05310864987713229,0.0024796905960711418,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.2,0.39374187922968323,0.025179072509990505,0.053007263125525,0.002472479497839551,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.21,0.39296791452392266,0.025134466301359713,0.052906100396865004,0.0024652897969916427,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.22,0.39219569952384853,0.025089830369283483,0.05280516105383416,0.002458121426593672,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.23,0.3914252291991075,0.02504516575935017,0.05270444446175294,0.0024509743199534824,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.24,0.39065649854004536,0.025000473507659538,0.05260394998856685,0.0024438484106192974,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.25,0.3898895025575974,0.024955754640899157,0.052503677004827644,0.002436743632378541,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.26,0.38912423628314735,0.024911010176424504,0.05240362488367669,0.0024296599192567144,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.27,0.38836069476840906,0.024866241122332898,0.05230379300083116,0.002422597205516112,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.28,0.3875988730852955,0.024821448477541808,0.05220418073456551,0.0024155554256548757,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.29,0.38683876632580166,0.02477663323186319,0.05210478746569595,0.0024085345144056027,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.3,0.3860803696018764,0.024731796366078012,0.052005612577565384,0.0024015344067343986,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.31,0.3853236780452996,0.024686938852011012,0.05190665545602838,0.002394555037839676,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.32,0.3845686868075691,0.02464206165260358,0.05180791548943317,0.00238759634315103,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.33,0.38381539105977364,0.024597165721986832,0.05170939206860839,0.0023806582583281674,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.34,0.3830637859924739,0.024552252005553048,0.051611084586847565,0.0023737407192597096,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.35,0.38231386681559626,0.024507321440027957,0.05151299243989269,0.0023668436620622405,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.36,0.3815656287582972,0.02446237495354052,0.05141511502592185,0.0023599670230790766,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.37,0.3808190670688587,0.024417413465694447,0.05131745174553048,0.0023531107388793274,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.38,0.3800741770145867,0.024372437887635923,0.051220002001721436,0.0023462747462566443,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.39,0.37933095388166377,0.024327449122124607,0.051122765199885525,0.00233945898222835,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.4,0.37858939297506955,0.02428244806360019,0.051025740747789754,0.002332663384034234,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.41,0.3778494896184526,0.024237435598250836,0.05092892805556402,0.002325887889135598,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.42,0.37711123915402506,0.024192412604080785,0.050832326535684036,0.002319132435214147,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.43,0.37637463694244305,0.024147379950975552,0.050735935602959234,0.0023123969601709783,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.44,0.37563967836271195,0.024102338500769413,0.050639754674517666,0.002305681402125586,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.45,0.374906358812072,0.02405728910730948,0.05054378316979358,0.0022989856994148077,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.46,0.3741746737058851,0.024012232616521308,0.050448020510511796,0.00229230979059183,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.47,0.37344461847754307,0.02396716986647279,0.05035246612067567,0.00228565361442511,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.48,0.3727161885783475,0.023922101687437736,0.050257119426552706,0.002279017109897505,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.49,0.371989379477412,0.02387702890195914,0.050161979856662126,0.00227240021620519,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.5,0.37126418666156036,0.023831952324911768,0.05006704684176008,0.002265802872756684,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.51,0.3705406056352212,0.023786872763564098,0.04997231981482768,0.0022592250191718986,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.52,0.369818631920326,0.023741791017639586,0.049877798211057624,0.002252666595281153,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.53,0.36909826105620636,0.023696707879378304,0.04978348146784067,0.0022461275411241664,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.54,0.36837948859950276,0.023651624133596148,0.04968936902475424,0.002239607796949208,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.55,0.36766231012405065,0.023606540557746022,0.049595460323548765,0.0022331073032120234,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.56,0.36694672122079547,0.023561457921976333,0.04950175480813455,0.0022266260005749617,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.57,0.3662327174976871,0.02351637698919046,0.04940825192456991,0.002220163829906045,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.58,0.36552029457958596,0.023471298515104606,0.049314951121048695,0.0022137207322779373,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.59,0.36480944810816235,0.023426223248305733,0.04922185184788846,0.002207296648967178,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.6,0.36410017374180853,0.023381151930309332,0.04912895355751727,0.0022008915214530977,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.61,0.36339246715554013,0.023336085295615965,0.04903625570446181,0.0021945052914170513,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.62,0.3626863240409011,0.02329102407176758,0.048943757745336484,0.0021881379007414,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.63,0.36198174010587086,0.023245968979403703,0.04885145913882987,0.002181789291508633,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.64,0.36127871107477444,0.02320092073231683,0.04875935934569427,0.002175459406000538,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.65,0.3605772326881891,0.02315588003750678,0.048667457828732864,0.002169148186697229,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.66,0.3598773007028491,0.02311084759523621,0.04857575405278918,0.0021628555762763005,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.67,0.3591789108915698,0.02306582409908349,0.048484247484734504,0.002156581517611945,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.68,0.3584820590431377,0.02302081023599773,0.04839293759345765,0.0021503259537741168,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.69,0.35778674096224067,0.022975806686350544,0.048301823849852585,0.002144088828027538,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.7,0.357092952469368,0.022930814123988865,0.048210905726807196,0.0021378700838310637,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.71,0.35640068940072306,0.022885833216288357,0.04812018269919278,0.002131669664836557,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.72,0.3557099476081475,0.022840864624203944,0.048029654243853394,0.002125487514888285,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.73,0.35502072295902143,0.022795909002321386,0.0479393198395923,0.0021193235780219057,0.8468968466942274,0.025002334568565113,0.1531031533057704,0.025002334568565116
4.74,0.3543330113361922,0.022750966998908856,0.04784917896716491,0.0021131777984636675,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.75,0.353646808637874,0.02270603925596651,0.04775923110926492,0.0021070501206296986,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.76,0.35296211077757395,0.022661126409277612,0.04766947575051473,0.0021009404891249354,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.77,0.35227891368401265,0.022616229088456903,0.04757991237745461,0.0020948488487426004,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.78,0.35159721330102783,0.022571347917000918,0.04749054047853301,0.0020887751444630814,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.79,0.3509170055875032,0.02252648351233655,0.04740135954409418,0.0020827193214533815,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.8,0.35023828651728606,0.022481636485869167,0.04731236906636977,0.002076681325066105,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.81,0.3495610520791007,0.02243680744303038,0.047223568539467416,0.002070661100838819,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.82,0.34888529827647324,0.022391996983326612,0.047134957459360693,0.0020646585944931466,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.83,0.3482110211276462,0.022347205700385852,0.04704653532387914,0.002058673751934023,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.84,0.3475382166655171,0.022302434182003728,0.046958301632698055,0.002052706519248904,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.85,0.34686688093753015,0.02225768301019139,0.04687025588732877,0.0020467568427069757,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.86,0.3461970100056269,0.02221295276122003,0.04678239759110773,0.0020408246687584047,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.87,0.3455285999461476,0.022168244005667914,0.04669472624918853,0.00203490994403348,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.88,0.3448616468497736,0.022123557308464933,0.04660724136853003,0.0020290126153419937,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.89,0.3441961468214414,0.022078893228937475,0.046519942457888395,0.0020231326296723464,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.9,0.343532095980256,0.0220342523208536,0.04643282902780672,0.002017269934190813,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.91,0.3428694904594412,0.021989635132465993,0.04634590059060509,0.0020114244762409112,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.92,0.34220832640624527,0.021945042206557665,0.04625915666037098,0.002005596203342467,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.93,0.3415485999818772,0.021900474080483647,0.0461725967529523,0.0019997850631909894,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.94,0.34089030736142356,0.021855931286215043,0.04608622038594462,0.0019939910036569177,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.95,0.3402334447337872,0.02181141435038149,0.046000027078684246,0.0019882139727848496,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.96,0.3395780083016094,0.02176692379431358,0.04591401635223753,0.0019824539187928668,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.97,0.3389239942812015,0.021722460134085252,0.04582818772939344,0.001976710790071759,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.98,0.3382713989024629,0.021678023880555,0.04574254073465263,0.0019709845351842956,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
4.99,0.33762021840882533,0.021633615539407517,0.04565707489422046,0.0019652751028645843,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.0,0.3369704490571786,0.02158923561119494,0.045571789735995426,0.0019595824420172835,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.01,0.33632208711778866,0.021544884591376705,0.04548668478956344,0.001953906501716917,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.02,0.3356751288742479,0.02150056297036147,0.04540175958618691,0.0019482472312071506,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.03,0.33502957062339594,0.021456271233545595,0.04531701365879662,0.0019426045799001786,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.04,0.3343854086752486,0.021412009861353675,0.04523244654198308,0.0019369784973759258,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.05,0.33374263935293536,0.021367779329277962,0.045148057771987486,0.0019313689333813778,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.06,0.3331012589926348,0.021323580107917066,0.045063846886695104,0.001925775837829935,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.07,0.33246126394350206,0.021279412663015373,0.044979813425622996,0.0019201991608006918,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.08,0.33182265056760957,0.021235277455500384,0.044895956929915874,0.0019146388525378172,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.09,0.3311854152398706,0.021191174941522294,0.04481227694233552,0.0019090948634497315,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.1,0.330549554347986,0.02114710557249053,0.044728773007251345,0.0019035671441086602,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.11,0.3299150642923727,0.02110306979511246,0.04464544467063634,0.0018980556452497404,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.12,0.3292819414861004,0.021059068051429614,0.04456229148005372,0.0018925603177705373,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.13,0.32865018235483295,0.02101510077885516,0.044479312984652374,0.0018870811127302569,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.14,0.32801978333675297,0.020971168410210437,0.04439650873515737,0.0018816179813491802,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.15,0.3273907408825103,0.02092727137376149,0.044313878283863656,0.0018761708750079174,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.16,0.32676305145516094,0.020883410093254652,0.044231421184624975,0.001870739745246895,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.17,0.3261367115300907,0.020839584987953196,0.044149136992849,0.0018653245437655636,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.18,0.3255117175949683,0.020795796472671598,0.044067025265488044,0.0018599252224218684,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.19,0.32488806614967936,0.020752044957811567,0.04398508556103221,0.001854541733231537,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.2,0.3242657537062642,0.02070833084939712,0.04390331743949945,0.0018491740283675187,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.21,0.3236447767888577,0.020664654549108687,0.043821720462431914,0.0018438220601592818,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.22,0.32302513193363314,0.02062101645431773,0.043740294192884124,0.0018384857810922397,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.23,0.32240681568873447,0.02057741695812072,0.043659038195417936,0.001833165143807089,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.24,0.32178982461422945,0.020533856449373254,0.04357795203609495,0.0018278601010992585,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.25,0.3211741552820426,0.020490335312723224,0.04349703528246749,0.0018225706059182057,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.26,0.3205598042758927,0.02044685392864468,0.04341628750357383,0.0018172966113668414,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.27,0.31994676819125206,0.020403412673469967,0.043335708269927324,0.0018120380707009709,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.28,0.3193350436352675,0.02036001191942354,0.043255297153512846,0.0018067949373285956,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.29,0.3187246272267184,0.020316652034653746,0.04317505372777701,0.0018015671648093851,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.3,0.3181155155959609,0.020273333383265098,0.043094977567622046,0.0017963547068540705,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.31,0.31750770538485823,0.020230056325350975,0.043015068249398054,0.0017911575173238006,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.32,0.31690119324673655,0.020186821217024392,0.04293532535089674,0.0017859755502295965,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.33,0.3162959758463276,0.020143628410450292,0.042855748451343434,0.0017808087597317537,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.34,0.3156920498597118,0.0201004782538765,0.042776337131391645,0.0017756571001392547,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.35,0.31508941197425727,0.020057371091664604,0.042697090973114464,0.0017705205259091886,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.36,0.31448805888858067,0.020014307264320564,0.042618009559996985,0.0017653989916461507,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.37,0.3138879873124807,0.01997128710852619,0.04253909247693324,0.0017602924521017028,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.38,0.3132891939668877,0.01992831095716837,0.042460339310215145,0.0017552008621737698,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.39,0.31269167558381317,0.0198853791393693,0.04238174964752845,0.0017501241769061256,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.4,0.3120954289062933,0.01984249198051697,0.042303323077944585,0.0017450623514877349,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.41,0.3115004506883358,0.019799649802294077,0.04222505919191508,0.0017400153412522777,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.42,0.3109067376948752,0.01975685292270733,0.042146957581263925,0.0017349831016775208,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.43,0.31031428670171,0.01971410165611732,0.042069017839182044,0.0017299655883848358,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
5.44,0.30972309449545815,0.01967139631326643,0.04199123956021938,0.0017249627571385515,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
