distance,flux0,varflux0,flux1,varflux1
4.575000,0.541080,0.323202,0.041517,0.023627
4.585000,0.539827,0.322822,0.041448,0.023600
4.595000,0.538637,0.322466,0.041259,0.023438
4.605000,0.536407,0.321274,0.041149,0.023335
4.615000,0.535158,0.320883,0.041111,0.023333
4.625000,0.533942,0.320472,0.041012,0.023266
4.635000,0.532736,0.320074,0.040925,0.023219
4.645000,0.531449,0.319678,0.040894,0.023244
4.655000,0.530254,0.319300,0.040768,0.023159
4.665000,0.528938,0.318864,0.040657,0.023054
4.675000,0.527630,0.318445,0.040629,0.023066
4.685000,0.526436,0.318041,0.040530,0.023006
4.695000,0.525278,0.317658,0.040477,0.022986
4.705000,0.523061,0.316407,0.040433,0.022978
4.715000,0.521816,0.315983,0.040373,0.022975
4.725000,0.520628,0.315567,0.040297,0.022944
4.735000,0.519357,0.315173,0.040178,0.022878
4.745000,0.518073,0.314747,0.040043,0.022759
4.755000,0.516960,0.314290,0.039961,0.022676
4.765000,0.515648,0.313852,0.039975,0.022757
4.775000,0.514437,0.313423,0.039888,0.022698
4.785000,0.513174,0.312984,0.039894,0.022755
4.795000,0.512048,0.312596,0.039782,0.022687
4.805000,0.510046,0.311386,0.039632,0.022555
4.815000,0.508871,0.310937,0.039520,0.022451
4.825000,0.507699,0.310510,0.039440,0.022418
4.835000,0.506579,0.310122,0.039295,0.022295
4.845000,0.505306,0.309640,0.039214,0.022219
4.855000,0.504151,0.309250,0.039071,0.022132
4.865000,0.503075,0.308836,0.038920,0.022004
4.875000,0.501879,0.308384,0.038816,0.021903
4.885000,0.500737,0.307974,0.038715,0.021854
4.895000,0.499535,0.307522,0.038624,0.021785
4.905000,0.497511,0.306282,0.038550,0.021765
4.915000,0.496266,0.305824,0.038457,0.021681
4.925000,0.495008,0.305344,0.038448,0.021693
4.935000,0.493864,0.304946,0.038408,0.021727
4.945000,0.492720,0.304492,0.038296,0.021624
4.955000,0.491590,0.304073,0.038243,0.021621
4.965000,0.490511,0.303624,0.038140,0.021507
4.975000,0.489325,0.303177,0.038105,0.021535
4.985000,0.488182,0.302744,0.037982,0.021452
4.995000,0.487022,0.302298,0.037918,0.021405
5.005000,0.485035,0.301041,0.037799,0.021306
5.015000,0.483894,0.300580,0.037742,0.021290
5.025000,0.482780,0.300136,0.037630,0.021204
5.035000,0.481667,0.299670,0.037568,0.021176
5.045000,0.480578,0.299241,0.037462,0.021117
5.055000,0.479453,0.298794,0.037375,0.021042
5.065000,0.478303,0.298348,0.037311,0.020992
5.075000,0.477225,0.297929,0.037231,0.020926
5.085000,0.476025,0.297433,0.037186,0.020897
5.095000,0.474956,0.297020,0.037117,0.020889
5.105000,0.472937,0.295727,0.037012,0.020812
5.115000,0.471833,0.295277,0.036854,0.020663
5.125000,0.470728,0.294823,0.036722,0.020542
5.135000,0.469606,0.294340,0.036662,0.020500
5.145000,0.468511,0.293897,0.036599,0.020497
5.155000,0.467454,0.293479,0.036466,0.020407
5.165000,0.466340,0.292997,0.036381,0.020343
5.175000,0.465306,0.292579,0.036207,0.020206
5.185000,0.464224,0.292130,0.036077,0.020099
5.195000,0.463189,0.291663,0.035957,0.020002
5.205000,0.461118,0.290314,0.035904,0.019992
5.215000,0.459993,0.289875,0.035820,0.019942
5.225000,0.459031,0.289433,0.035669,0.019809
5.235000,0.457931,0.288968,0.035568,0.019755
5.245000,0.456958,0.288528,0.035442,0.019666
5.255000,0.455880,0.288055,0.035362,0.019610
5.265000,0.454741,0.287586,0.035297,0.019589
5.275000,0.453721,0.287159,0.035218,0.019571
5.285000,0.452608,0.286624,0.035158,0.019492
5.295000,0.451563,0.286174,0.035141,0.019542
5.305000,0.449600,0.284874,0.035046,0.019494
5.315000,0.448557,0.284409,0.034936,0.019401
5.325000,0.447424,0.283925,0.034893,0.019386
5.335000,0.446438,0.283505,0.034771,0.019305
5.345000,0.445430,0.283014,0.034668,0.019197
5.355000,0.444385,0.282551,0.034609,0.019200
5.365000,0.443367,0.282074,0.034564,0.019207
5.375000,0.442353,0.281635,0.034484,0.019158
5.385000,0.441322,0.281164,0.034395,0.019081
5.395000,0.440364,0.280729,0.034273,0.018985
5.405000,0.438473,0.279385,0.034193,0.018929
5.415000,0.437381,0.278888,0.034139,0.018924
5.425000,0.436317,0.278411,0.034082,0.018919
5.435000,0.435390,0.277966,0.033899,0.018752
5.445000,0.434362,0.277482,0.033811,0.018694
5.455000,0.433424,0.277069,0.033760,0.018696
5.465000,0.432485,0.276608,0.033609,0.018555
5.475000,0.431501,0.276115,0.033556,0.018527
5.485000,0.430450,0.275631,0.033521,0.018539
5.495000,0.429464,0.275165,0.033428,0.018497
5.505000,0.427485,0.273786,0.033375,0.018470
5.515000,0.426433,0.273303,0.033345,0.018484
5.525000,0.425465,0.272822,0.033250,0.018401
5.535000,0.424403,0.272317,0.033258,0.018445
5.545000,0.423446,0.271868,0.033164,0.018404
5.555000,0.422444,0.271372,0.033112,0.018372
