distance,flux0,varflux0,flux1,varflux1
5.565000,0.292391,0.071936,0.017392,0.004482
5.575000,0.291965,0.071892,0.017400,0.004480
5.585000,0.291586,0.071844,0.017401,0.004457
5.595000,0.291188,0.071802,0.017432,0.004486
5.605000,0.289102,0.070803,0.017391,0.004446
5.615000,0.288714,0.070757,0.017448,0.004488
5.625000,0.288310,0.070708,0.017496,0.004487
5.635000,0.287916,0.070664,0.017553,0.004521
5.645000,0.287564,0.070617,0.017418,0.004449
5.655000,0.287165,0.070574,0.017411,0.004443
5.665000,0.286805,0.070529,0.017292,0.004396
5.675000,0.286446,0.070485,0.017093,0.004305
5.685000,0.286051,0.070438,0.017155,0.004319
5.695000,0.285663,0.070394,0.017164,0.004342
5.705000,0.283609,0.069409,0.017107,0.004319
5.715000,0.283240,0.069360,0.016966,0.004264
5.725000,0.282875,0.069313,0.016867,0.004223
5.735000,0.282512,0.069270,0.016853,0.004221
5.745000,0.282151,0.069222,0.016817,0.004199
5.755000,0.281788,0.069178,0.016707,0.004173
5.765000,0.281424,0.069133,0.016657,0.004153
5.775000,0.281053,0.069089,0.016720,0.004179
5.785000,0.280725,0.069046,0.016711,0.004186
5.795000,0.280354,0.068996,0.016646,0.004160
5.805000,0.278335,0.068027,0.016558,0.004146
5.815000,0.277965,0.067976,0.016470,0.004100
5.825000,0.277606,0.067926,0.016412,0.004096
5.835000,0.277234,0.067881,0.016426,0.004097
5.845000,0.276867,0.067837,0.016444,0.004127
5.855000,0.276510,0.067792,0.016407,0.004113
5.865000,0.276137,0.067746,0.016340,0.004066
5.875000,0.275806,0.067700,0.016322,0.004064
5.885000,0.275461,0.067657,0.016271,0.004067
5.895000,0.275114,0.067613,0.016135,0.004005
5.905000,0.273112,0.066651,0.016063,0.003962
5.915000,0.272754,0.066606,0.016058,0.003967
5.925000,0.272406,0.066559,0.015970,0.003926
5.935000,0.272044,0.066517,0.015902,0.003915
5.945000,0.271695,0.066469,0.015873,0.003884
5.955000,0.271349,0.066428,0.015905,0.003916
5.965000,0.270984,0.066384,0.015899,0.003905
5.975000,0.270645,0.066342,0.015841,0.003879
5.985000,0.270318,0.066302,0.015810,0.003884
5.995000,0.269971,0.066257,0.015784,0.003855
6.005000,0.267981,0.065309,0.015810,0.003866
6.015000,0.267640,0.065262,0.015821,0.003867
6.025000,0.267322,0.065217,0.015895,0.003899
6.035000,0.266969,0.065172,0.016049,0.003960
6.045000,0.266632,0.065131,0.016051,0.003969
6.055000,0.266290,0.065090,0.016019,0.003960
6.065000,0.265943,0.065044,0.015939,0.003905
6.075000,0.265640,0.065003,0.015797,0.003856
6.085000,0.265305,0.064960,0.015785,0.003832
6.095000,0.264965,0.064917,0.015781,0.003833
6.105000,0.263006,0.063981,0.015675,0.003810
6.115000,0.262684,0.063934,0.015625,0.003775
6.125000,0.262332,0.063890,0.015635,0.003774
6.135000,0.262011,0.063848,0.015544,0.003746
6.145000,0.261685,0.063803,0.015378,0.003671
6.155000,0.261348,0.063762,0.015481,0.003732
6.165000,0.261042,0.063719,0.015379,0.003692
6.175000,0.260734,0.063676,0.015344,0.003685
6.185000,0.260415,0.063635,0.015278,0.003659
6.195000,0.260060,0.063592,0.015271,0.003658
6.205000,0.258134,0.062661,0.015285,0.003668
6.215000,0.257799,0.062618,0.015312,0.003697
6.225000,0.257474,0.062575,0.015294,0.003683
6.235000,0.257165,0.062533,0.015274,0.003677
6.245000,0.256837,0.062495,0.015239,0.003664
6.255000,0.256518,0.062453,0.015118,0.003598
6.265000,0.256220,0.062413,0.015016,0.003560
6.275000,0.255913,0.062370,0.014949,0.003526
6.285000,0.255599,0.062329,0.014973,0.003550
6.295000,0.255306,0.062290,0.014929,0.003537
6.305000,0.253419,0.061373,0.014833,0.003497
6.315000,0.253092,0.061328,0.014809,0.003487
6.325000,0.252764,0.061287,0.014825,0.003512
6.335000,0.252445,0.061244,0.014809,0.003510
6.345000,0.252123,0.061202,0.014838,0.003532
6.355000,0.251796,0.061160,0.014824,0.003529
6.365000,0.251519,0.061119,0.014690,0.003472
6.375000,0.251214,0.061079,0.014624,0.003449
6.385000,0.250883,0.061036,0.014712,0.003485
6.395000,0.250569,0.060992,0.014746,0.003506
6.405000,0.248691,0.060091,0.014825,0.003554
6.415000,0.248395,0.060048,0.014688,0.003493
6.425000,0.248087,0.060007,0.014526,0.003423
6.435000,0.247795,0.059965,0.014454,0.003386
6.445000,0.247493,0.059925,0.014378,0.003357
6.455000,0.247224,0.059885,0.014358,0.003342
6.465000,0.246932,0.059844,0.014336,0.003345
6.475000,0.246604,0.059805,0.014271,0.003323
6.485000,0.246290,0.059764,0.014291,0.003322
6.495000,0.245986,0.059727,0.014407,0.003384
6.505000,0.244137,0.058834,0.014439,0.003393
6.515000,0.243838,0.058793,0.014383,0.003388
6.525000,0.243546,0.058750,0.014322,0.003352
6.535000,0.243263,0.058711,0.014292,0.003340
6.545000,0.242938,0.058672,0.014342,0.003348
6.555000,0.242644,0.058633,0.014341,0.003360
6.565000,0.242353,0.058595,0.014309,0.003336
6.575000,0.242065,0.058556,0.014302,0.003347
6.585000,0.241785,0.058513,0.014225,0.003293
6.595000,0.241484,0.058476,0.014263,0.003325
6.605000,0.239669,0.057598,0.014134,0.003262
6.615000,0.239370,0.057555,0.014101,0.003243
6.625000,0.239062,0.057514,0.014005,0.003210
6.635000,0.238756,0.057475,0.014006,0.003221
6.645000,0.238446,0.057436,0.013954,0.003188
6.655000,0.238174,0.057397,0.013918,0.003189
6.665000,0.237885,0.057359,0.013877,0.003174
6.675000,0.237611,0.057323,0.013828,0.003168
6.685000,0.237323,0.057282,0.013802,0.003138
6.695000,0.237052,0.057243,0.013841,0.003175
6.705000,0.235259,0.056376,0.013781,0.003159
6.715000,0.234946,0.056334,0.013822,0.003173
6.725000,0.234658,0.056297,0.013713,0.003139
6.735000,0.234380,0.056256,0.013640,0.003109
6.745000,0.234121,0.056219,0.013601,0.003103
6.755000,0.233837,0.056179,0.013577,0.003081
6.765000,0.233560,0.056142,0.013575,0.003093
6.775000,0.233304,0.056105,0.013540,0.003082
6.785000,0.233005,0.056068,0.013508,0.003066
6.795000,0.232750,0.056030,0.013444,0.003040
6.805000,0.230988,0.055176,0.013434,0.003043
6.815000,0.230704,0.055137,0.013453,0.003037
6.825000,0.230427,0.055099,0.013427,0.003034
6.835000,0.230160,0.055063,0.013410,0.003037
6.845000,0.229888,0.055023,0.013365,0.003005
6.855000,0.229601,0.054984,0.013481,0.003054
6.865000,0.229315,0.054949,0.013588,0.003107
6.875000,0.229039,0.054911,0.013505,0.003072
6.885000,0.228752,0.054875,0.013476,0.003056
6.895000,0.228478,0.054836,0.013420,0.003032
6.905000,0.226737,0.053996,0.013339,0.003018
6.915000,0.226462,0.053955,0.013250,0.002972
6.925000,0.226209,0.053916,0.013064,0.002899
6.935000,0.225950,0.053878,0.013097,0.002914
6.945000,0.225689,0.053844,0.013080,0.002923
6.955000,0.225436,0.053809,0.013036,0.002902
6.965000,0.225162,0.053770,0.012995,0.002882
6.975000,0.224899,0.053735,0.013000,0.002909
6.985000,0.224638,0.053697,0.012926,0.002878
6.995000,0.224383,0.053663,0.012843,0.002851
7.005000,0.222662,0.052833,0.012780,0.002828
7.015000,0.222405,0.052795,0.012648,0.002770
7.025000,0.222146,0.052760,0.012629,0.002763
7.035000,0.221902,0.052725,0.012611,0.002761
7.045000,0.221635,0.052689,0.012601,0.002758
7.055000,0.221369,0.052654,0.012633,0.002774
7.065000,0.221105,0.052619,0.012680,0.002796
7.075000,0.220845,0.052583,0.012727,0.002820
7.085000,0.220591,0.052550,0.012796,0.002857
7.095000,0.220329,0.052515,0.012648,0.002787
7.105000,0.218593,0.051695,0.012652,0.002783
7.115000,0.218342,0.051658,0.012669,0.002791
7.125000,0.218069,0.051622,0.012634,0.002777
7.135000,0.217793,0.051588,0.012598,0.002758
7.145000,0.217533,0.051553,0.012661,0.002775
7.155000,0.217264,0.051518,0.012697,0.002800
7.165000,0.217012,0.051485,0.012652,0.002796
7.175000,0.216775,0.051451,0.012517,0.002734
7.185000,0.216531,0.051415,0.012409,0.002688
7.195000,0.216280,0.051381,0.012364,0.002668
7.205000,0.214592,0.050574,0.012412,0.002691
7.215000,0.214324,0.050539,0.012461,0.002713
7.225000,0.214098,0.050507,0.012372,0.002675
7.235000,0.213859,0.050475,0.012377,0.002681
7.245000,0.213610,0.050443,0.012285,0.002645
7.255000,0.213367,0.050410,0.012210,0.002606
7.265000,0.213118,0.050373,0.012274,0.002624
7.275000,0.212871,0.050341,0.012336,0.002670
7.285000,0.212616,0.050310,0.012254,0.002635
7.295000,0.212357,0.050274,0.012257,0.002637
7.305000,0.210726,0.049482,0.012159,0.002609
7.315000,0.210491,0.049448,0.012174,0.002606
7.325000,0.210252,0.049416,0.012156,0.002595
7.335000,0.210015,0.049383,0.012077,0.002565
7.345000,0.209788,0.049352,0.012054,0.002558
7.355000,0.209539,0.049319,0.012026,0.002560
7.365000,0.209310,0.049286,0.011908,0.002519
7.375000,0.209070,0.049254,0.011833,0.002499
7.385000,0.208854,0.049220,0.011827,0.002489
7.395000,0.208602,0.049188,0.011812,0.002495
7.405000,0.206955,0.048406,0.011811,0.002506
7.415000,0.206730,0.048372,0.011717,0.002471
7.425000,0.206499,0.048341,0.011643,0.002449
7.435000,0.206255,0.048309,0.011621,0.002432
7.445000,0.206017,0.048277,0.011626,0.002436
7.455000,0.205785,0.048246,0.011552,0.002417
7.465000,0.205568,0.048214,0.011547,0.002419
7.475000,0.205326,0.048182,0.011570,0.002433
7.485000,0.205100,0.048151,0.011557,0.002437
7.495000,0.204894,0.048122,0.011495,0.002424
7.505000,0.203263,0.047346,0.011414,0.002392
7.515000,0.203011,0.047311,0.011520,0.002442
7.525000,0.202787,0.047281,0.011535,0.002454
7.535000,0.202554,0.047248,0.011477,0.002430
7.545000,0.202326,0.047217,0.011450,0.002418
7.555000,0.202096,0.047186,0.011422,0.002416
7.565000,0.201870,0.047154,0.011458,0.002429
7.575000,0.201661,0.047125,0.011444,0.002420
7.585000,0.201440,0.047094,0.011424,0.002404
7.595000,0.201201,0.047062,0.011461,0.002426
7.605000,0.199587,0.046300,0.011485,0.002427
7.615000,0.199364,0.046271,0.011471,0.002421
7.625000,0.199155,0.046241,0.011387,0.002383
7.635000,0.198938,0.046212,0.011290,0.002341
7.645000,0.198726,0.046181,0.011258,0.002319
7.655000,0.198518,0.046152,0.011271,0.002328
7.665000,0.198295,0.046124,0.011339,0.002353
7.675000,0.198087,0.046095,0.011323,0.002356
7.685000,0.197867,0.046064,0.011313,0.002342
7.695000,0.197651,0.046036,0.011394,0.002375
7.705000,0.196076,0.045288,0.011338,0.002358
7.715000,0.195866,0.045259,0.011237,0.002312
7.725000,0.195649,0.045228,0.011240,0.002305
7.735000,0.195424,0.045199,0.011288,0.002328
7.745000,0.195208,0.045171,0.011274,0.002319
7.755000,0.195000,0.045143,0.011249,0.002303
7.765000,0.194751,0.045110,0.011268,0.002301
7.775000,0.194559,0.045087,0.011319,0.002337
7.785000,0.194350,0.045059,0.011201,0.002287
7.795000,0.194151,0.045031,0.011202,0.002278
7.805000,0.192585,0.044293,0.011176,0.002268
7.815000,0.192361,0.044261,0.011124,0.002247
7.825000,0.192145,0.044231,0.011161,0.002274
7.835000,0.191928,0.044202,0.011086,0.002254
7.845000,0.191728,0.044176,0.010983,0.002217
7.855000,0.191512,0.044147,0.010917,0.002193
7.865000,0.191325,0.044121,0.010881,0.002186
7.875000,0.191126,0.044094,0.010821,0.002165
7.885000,0.190920,0.044068,0.010741,0.002148
7.895000,0.190725,0.044039,0.010650,0.002110
7.905000,0.189168,0.043311,0.010652,0.002119
7.915000,0.188954,0.043280,0.010702,0.002144
7.925000,0.188752,0.043251,0.010717,0.002161
7.935000,0.188537,0.043224,0.010739,0.002174
7.945000,0.188332,0.043198,0.010716,0.002166
7.955000,0.188139,0.043170,0.010655,0.002138
7.965000,0.187945,0.043145,0.010667,0.002151
7.975000,0.187744,0.043115,0.010677,0.002145
7.985000,0.187535,0.043089,0.010714,0.002171
7.995000,0.187343,0.043062,0.010672,0.002154
8.005000,0.185821,0.042347,0.010620,0.002131
8.015000,0.185613,0.042318,0.010607,0.002126
8.025000,0.185408,0.042291,0.010559,0.002109
8.035000,0.185218,0.042265,0.010538,0.002100
8.045000,0.185014,0.042238,0.010492,0.002080
8.055000,0.184829,0.042213,0.010535,0.002103
8.065000,0.184637,0.042185,0.010515,0.002097
8.075000,0.184443,0.042161,0.010519,0.002113
8.085000,0.184236,0.042133,0.010563,0.002116
8.095000,0.184055,0.042108,0.010492,0.002087
8.105000,0.182545,0.041404,0.010439,0.002074
8.115000,0.182344,0.041375,0.010363,0.002042
8.125000,0.182134,0.041348,0.010366,0.002045
8.135000,0.181947,0.041323,0.010285,0.002028
8.145000,0.181748,0.041297,0.010228,0.001997
8.155000,0.181557,0.041272,0.010262,0.002015
8.165000,0.181353,0.041245,0.010317,0.002038
8.175000,0.181164,0.041221,0.010302,0.002042
8.185000,0.180985,0.041197,0.010230,0.002011
8.195000,0.180813,0.041172,0.010191,0.001994
8.205000,0.179320,0.040477,0.010118,0.001964
8.215000,0.179114,0.040448,0.010156,0.001987
8.225000,0.178919,0.040422,0.010158,0.001995
8.235000,0.178736,0.040398,0.010161,0.002000
8.245000,0.178557,0.040375,0.010121,0.001981
8.255000,0.178376,0.040350,0.010068,0.001957
8.265000,0.178203,0.040327,0.010027,0.001955
8.275000,0.178032,0.040303,0.009968,0.001935
8.285000,0.177841,0.040278,0.009941,0.001927
8.295000,0.177664,0.040254,0.009934,0.001926
8.305000,0.176184,0.039570,0.009926,0.001926
8.315000,0.176000,0.039544,0.009857,0.001899
8.325000,0.175810,0.039520,0.009879,0.001912
8.335000,0.175618,0.039496,0.009869,0.001906
8.345000,0.175451,0.039473,0.009844,0.001893
8.355000,0.175262,0.039449,0.009848,0.001899
8.365000,0.175070,0.039423,0.009861,0.001910
8.375000,0.174892,0.039400,0.009867,0.001914
8.385000,0.174708,0.039376,0.009884,0.001922
8.395000,0.174539,0.039353,0.009835,0.001896
8.405000,0.173079,0.038679,0.009871,0.001910
8.415000,0.172903,0.038656,0.009788,0.001891
8.425000,0.172731,0.038633,0.009705,0.001858
8.435000,0.172559,0.038611,0.009596,0.001827
8.445000,0.172377,0.038585,0.009580,0.001814
8.455000,0.172202,0.038563,0.009656,0.001845
8.465000,0.172017,0.038540,0.009627,0.001842
8.475000,0.171853,0.038518,0.009541,0.001815
8.485000,0.171687,0.038494,0.009487,0.001797
8.495000,0.171500,0.038471,0.009479,0.001801
8.505000,0.170063,0.037809,0.009410,0.001782
8.515000,0.169883,0.037783,0.009423,0.001780
8.525000,0.169703,0.037761,0.009469,0.001806
8.535000,0.169521,0.037738,0.009471,0.001805
8.545000,0.169351,0.037715,0.009509,0.001818
8.555000,0.169195,0.037696,0.009444,0.001804
8.565000,0.169024,0.037672,0.009387,0.001775
8.575000,0.168862,0.037649,0.009394,0.001779
8.585000,0.168699,0.037629,0.009372,0.001780
8.595000,0.168529,0.037607,0.009366,0.001770
8.605000,0.167118,0.036956,0.009361,0.001763
8.615000,0.166932,0.036932,0.009374,0.001765
8.625000,0.166767,0.036911,0.009418,0.001788
8.635000,0.166599,0.036890,0.009422,0.001796
8.645000,0.166436,0.036868,0.009418,0.001779
8.655000,0.166261,0.036846,0.009389,0.001768
8.665000,0.166093,0.036824,0.009430,0.001781
8.675000,0.165922,0.036803,0.009474,0.001794
8.685000,0.165757,0.036782,0.009501,0.001798
8.695000,0.165587,0.036759,0.009512,0.001802
8.705000,0.164184,0.036119,0.009463,0.001786
8.715000,0.164029,0.036096,0.009374,0.001757
8.725000,0.163862,0.036075,0.009257,0.001717
8.735000,0.163692,0.036054,0.009233,0.001704
8.745000,0.163533,0.036033,0.009274,0.001719
8.755000,0.163355,0.036012,0.009248,0.001711
8.765000,0.163195,0.035992,0.009271,0.001718
8.775000,0.163030,0.035970,0.009305,0.001735
8.785000,0.162878,0.035950,0.009325,0.001743
8.795000,0.162708,0.035929,0.009335,0.001744
8.805000,0.161328,0.035299,0.009263,0.001725
8.815000,0.161156,0.035277,0.009142,0.001681
8.825000,0.160979,0.035255,0.009129,0.001673
8.835000,0.160815,0.035234,0.009132,0.001677
8.845000,0.160664,0.035215,0.009144,0.001686
8.855000,0.160497,0.035194,0.009092,0.001672
8.865000,0.160357,0.035174,0.008989,0.001634
8.875000,0.160201,0.035156,0.009041,0.001654
8.885000,0.160041,0.035135,0.009083,0.001663
8.895000,0.159889,0.035118,0.009053,0.001665
8.905000,0.158510,0.034494,0.009047,0.001655
8.915000,0.158341,0.034473,0.009070,0.001669
8.925000,0.158199,0.034455,0.008936,0.001621
8.935000,0.158038,0.034434,0.008951,0.001630
8.945000,0.157875,0.034416,0.008894,0.001617
8.955000,0.157718,0.034395,0.008850,0.001593
8.965000,0.157553,0.034376,0.008853,0.001596
8.975000,0.157409,0.034358,0.008797,0.001579
8.985000,0.157228,0.034337,0.008904,0.001614
8.995000,0.157066,0.034318,0.008863,0.001600
9.005000,0.155699,0.033706,0.008909,0.001617
9.015000,0.155535,0.033685,0.008880,0.001611
9.025000,0.155389,0.033667,0.008843,0.001595
9.035000,0.155230,0.033647,0.008864,0.001604
9.045000,0.155083,0.033630,0.008809,0.001591
9.055000,0.154916,0.033610,0.008749,0.001571
9.065000,0.154767,0.033591,0.008680,0.001552
9.075000,0.154625,0.033571,0.008648,0.001539
9.085000,0.154475,0.033553,0.008626,0.001537
9.095000,0.154317,0.033533,0.008639,0.001544
9.105000,0.152963,0.032931,0.008649,0.001549
9.115000,0.152800,0.032911,0.008644,0.001553
9.125000,0.152640,0.032892,0.008657,0.001555
9.135000,0.152497,0.032875,0.008607,0.001536
9.145000,0.152357,0.032858,0.008575,0.001533
9.155000,0.152205,0.032840,0.008547,0.001522
9.165000,0.152059,0.032821,0.008508,0.001503
9.175000,0.151902,0.032804,0.008481,0.001501
9.185000,0.151733,0.032784,0.008525,0.001508
9.195000,0.151592,0.032768,0.008557,0.001522
9.205000,0.150277,0.032176,0.008552,0.001514
9.215000,0.150116,0.032159,0.008565,0.001528
9.225000,0.149969,0.032139,0.008557,0.001511
9.235000,0.149823,0.032123,0.008520,0.001505
9.245000,0.149671,0.032104,0.008531,0.001506
9.255000,0.149531,0.032088,0.008505,0.001508
9.265000,0.149376,0.032070,0.008506,0.001503
9.275000,0.149237,0.032053,0.008456,0.001490
9.285000,0.149102,0.032036,0.008412,0.001476
9.295000,0.148965,0.032019,0.008400,0.001476
9.305000,0.147660,0.031436,0.008389,0.001472
9.315000,0.147512,0.031418,0.008393,0.001477
9.325000,0.147374,0.031402,0.008326,0.001458
9.335000,0.147235,0.031386,0.008302,0.001443
9.345000,0.147085,0.031367,0.008347,0.001452
9.355000,0.146964,0.031354,0.008326,0.001453
9.365000,0.146825,0.031338,0.008242,0.001426
9.375000,0.146695,0.031321,0.008193,0.001405
9.385000,0.146552,0.031305,0.008186,0.001417
9.395000,0.146418,0.031287,0.008134,0.001395
9.405000,0.145112,0.030714,0.008181,0.001420
9.415000,0.144977,0.030698,0.008200,0.001429
9.425000,0.144838,0.030683,0.008163,0.001415
9.435000,0.144702,0.030667,0.008138,0.001409
9.445000,0.144562,0.030649,0.008121,0.001397
9.455000,0.144404,0.030633,0.008162,0.001418
9.465000,0.144286,0.030620,0.008091,0.001393
9.475000,0.144167,0.030605,0.007985,0.001353
9.485000,0.144033,0.030590,0.007927,0.001338
9.495000,0.143900,0.030574,0.007907,0.001332
9.505000,0.142629,0.030013,0.007872,0.001329
9.515000,0.142494,0.029997,0.007839,0.001323
9.525000,0.142354,0.029980,0.007837,0.001316
9.535000,0.142210,0.029965,0.007880,0.001339
9.545000,0.142075,0.029949,0.007867,0.001334
9.555000,0.141918,0.029932,0.007939,0.001359
9.565000,0.141788,0.029918,0.007935,0.001361
9.575000,0.141674,0.029904,0.007856,0.001331
9.585000,0.141524,0.029886,0.007865,0.001333
9.595000,0.141405,0.029873,0.007860,0.001339
9.605000,0.140132,0.029320,0.007826,0.001327
9.615000,0.139992,0.029303,0.007775,0.001309
9.625000,0.139859,0.029288,0.007748,0.001306
9.635000,0.139718,0.029272,0.007787,0.001314
9.645000,0.139591,0.029258,0.007746,0.001303
9.655000,0.139443,0.029241,0.007762,0.001307
9.665000,0.139306,0.029227,0.007696,0.001291
9.675000,0.139191,0.029214,0.007601,0.001266
9.685000,0.139079,0.029201,0.007579,0.001261
9.695000,0.138963,0.029187,0.007549,0.001257
9.705000,0.137724,0.028642,0.007521,0.001251
9.715000,0.137576,0.028626,0.007538,0.001255
9.725000,0.137458,0.028613,0.007552,0.001272
9.735000,0.137339,0.028599,0.007462,0.001238
9.745000,0.137213,0.028585,0.007441,0.001230
9.755000,0.137100,0.028572,0.007395,0.001226
9.765000,0.136972,0.028557,0.007407,0.001233
9.775000,0.136845,0.028543,0.007445,0.001248
9.785000,0.136735,0.028531,0.007414,0.001230
9.795000,0.136622,0.028520,0.007446,0.001245
9.805000,0.135376,0.027983,0.007430,0.001241
9.815000,0.135232,0.027966,0.007474,0.001255
9.825000,0.135107,0.027952,0.007479,0.001255
9.835000,0.134982,0.027938,0.007463,0.001254
9.845000,0.134863,0.027925,0.007380,0.001226
9.855000,0.134750,0.027911,0.007363,0.001217
9.865000,0.134636,0.027899,0.007398,0.001234
9.875000,0.134528,0.027888,0.007354,0.001219
9.885000,0.134426,0.027877,0.007262,0.001186
9.895000,0.134316,0.027865,0.007241,0.001192
9.905000,0.133091,0.027338,0.007169,0.001174
9.915000,0.132954,0.027321,0.007131,0.001162
9.925000,0.132819,0.027306,0.007155,0.001172
9.935000,0.132696,0.027293,0.007186,0.001175
9.945000,0.132588,0.027282,0.007148,0.001172
9.955000,0.132479,0.027270,0.007081,0.001149
9.965000,0.132386,0.027260,0.007063,0.001145
9.975000,0.132279,0.027250,0.007049,0.001144
9.985000,0.132173,0.027240,0.007070,0.001148
9.995000,0.132078,0.027232,0.007105,0.001160
