distance,flux0,varflux0,flux1,varflux1
5.565000,0.345425,0.072097,0.032084,0.008014
5.575000,0.344958,0.072082,0.031933,0.007939
5.585000,0.344506,0.072066,0.031838,0.007889
5.595000,0.344066,0.072047,0.031827,0.007889
5.605000,0.341541,0.071087,0.031663,0.007810
5.615000,0.341074,0.071071,0.031715,0.007847
5.625000,0.340656,0.071053,0.031398,0.007720
5.635000,0.340219,0.071033,0.031242,0.007649
5.645000,0.339772,0.071014,0.031107,0.007569
5.655000,0.339329,0.070998,0.031067,0.007584
5.665000,0.338889,0.070979,0.031055,0.007595
5.675000,0.338462,0.070964,0.030819,0.007506
5.685000,0.338026,0.070946,0.030524,0.007376
5.695000,0.337554,0.070928,0.030493,0.007365
5.705000,0.335067,0.069978,0.030341,0.007343
5.715000,0.334609,0.069955,0.030240,0.007277
5.725000,0.334151,0.069940,0.030431,0.007409
5.735000,0.333707,0.069923,0.030513,0.007456
5.745000,0.333258,0.069905,0.030556,0.007472
5.755000,0.332828,0.069885,0.030561,0.007470
5.765000,0.332378,0.069869,0.030564,0.007479
5.775000,0.331939,0.069850,0.030537,0.007469
5.785000,0.331498,0.069833,0.030505,0.007455
5.795000,0.331047,0.069815,0.030498,0.007455
5.805000,0.328584,0.068868,0.030379,0.007410
5.815000,0.328138,0.068845,0.030238,0.007319
5.825000,0.327711,0.068828,0.030079,0.007269
5.835000,0.327267,0.068808,0.030032,0.007232
5.845000,0.326857,0.068785,0.030005,0.007235
5.855000,0.326446,0.068766,0.030041,0.007283
5.865000,0.326018,0.068748,0.029919,0.007223
5.875000,0.325619,0.068729,0.029724,0.007156
5.885000,0.325177,0.068708,0.029477,0.007034
5.895000,0.324733,0.068690,0.029469,0.007039
5.905000,0.322308,0.067749,0.029300,0.006981
5.915000,0.321867,0.067727,0.029323,0.006983
5.925000,0.321422,0.067709,0.029450,0.007055
5.935000,0.321002,0.067690,0.029401,0.007040
5.945000,0.320600,0.067670,0.029396,0.007054
5.955000,0.320198,0.067649,0.029292,0.006993
5.965000,0.319800,0.067629,0.029114,0.006916
5.975000,0.319407,0.067607,0.028974,0.006860
5.985000,0.318986,0.067584,0.028922,0.006860
5.995000,0.318605,0.067565,0.028784,0.006821
6.005000,0.316156,0.066630,0.028571,0.006718
6.015000,0.315743,0.066609,0.028640,0.006766
6.025000,0.315343,0.066587,0.028578,0.006737
6.035000,0.314957,0.066567,0.028473,0.006720
6.045000,0.314544,0.066544,0.028434,0.006702
6.055000,0.314140,0.066523,0.028369,0.006690
6.065000,0.313746,0.066501,0.028314,0.006682
6.075000,0.313339,0.066479,0.028298,0.006680
6.085000,0.312929,0.066459,0.028303,0.006683
6.095000,0.312512,0.066441,0.028416,0.006739
6.105000,0.310147,0.065512,0.028356,0.006715
6.115000,0.309744,0.065486,0.028328,0.006688
6.125000,0.309352,0.065469,0.028250,0.006679
6.135000,0.308973,0.065445,0.028101,0.006584
6.145000,0.308585,0.065424,0.027956,0.006528
6.155000,0.308180,0.065400,0.027918,0.006508
6.165000,0.307791,0.065380,0.027907,0.006519
6.175000,0.307392,0.065357,0.027906,0.006527
6.185000,0.307015,0.065334,0.027870,0.006543
6.195000,0.306614,0.065312,0.027790,0.006510
6.205000,0.304241,0.064390,0.027672,0.006460
6.215000,0.303854,0.064366,0.027513,0.006406
6.225000,0.303496,0.064342,0.027360,0.006344
6.235000,0.303125,0.064320,0.027242,0.006295
6.245000,0.302735,0.064298,0.027133,0.006247
6.255000,0.302356,0.064275,0.027209,0.006274
6.265000,0.301973,0.064255,0.027245,0.006321
6.275000,0.301588,0.064231,0.027251,0.006338
6.285000,0.301217,0.064207,0.027316,0.006359
6.295000,0.300833,0.064186,0.027299,0.006358
6.305000,0.298502,0.063270,0.027289,0.006353
6.315000,0.298134,0.063245,0.027291,0.006353
6.325000,0.297754,0.063222,0.027075,0.006263
6.335000,0.297386,0.063199,0.026957,0.006223
6.345000,0.297019,0.063174,0.026894,0.006192
6.355000,0.296622,0.063155,0.027067,0.006276
6.365000,0.296236,0.063132,0.026992,0.006230
6.375000,0.295857,0.063109,0.027083,0.006283
6.385000,0.295472,0.063084,0.027185,0.006315
6.395000,0.295099,0.063063,0.027232,0.006336
6.405000,0.292809,0.062155,0.027103,0.006273
6.415000,0.292429,0.062130,0.026982,0.006211
6.425000,0.292060,0.062108,0.026972,0.006206
6.435000,0.291710,0.062082,0.026926,0.006180
6.445000,0.291337,0.062059,0.026976,0.006198
6.455000,0.290962,0.062038,0.026998,0.006196
6.465000,0.290589,0.062016,0.027105,0.006241
6.475000,0.290228,0.061992,0.026983,0.006189
6.485000,0.289874,0.061970,0.026929,0.006166
6.495000,0.289514,0.061947,0.026827,0.006117
6.505000,0.287257,0.061047,0.026607,0.006027
6.515000,0.286904,0.061020,0.026407,0.005929
6.525000,0.286581,0.060999,0.026072,0.005817
6.535000,0.286228,0.060971,0.025985,0.005761
6.545000,0.285876,0.060949,0.025935,0.005771
6.555000,0.285520,0.060925,0.025975,0.005818
6.565000,0.285158,0.060903,0.025933,0.005820
6.575000,0.284797,0.060882,0.025978,0.005835
6.585000,0.284431,0.060861,0.025935,0.005829
6.595000,0.284077,0.060837,0.025748,0.005745
6.605000,0.281826,0.059945,0.025599,0.005693
6.615000,0.281479,0.059917,0.025565,0.005675
6.625000,0.281121,0.059894,0.025558,0.005683
6.635000,0.280776,0.059875,0.025432,0.005652
6.645000,0.280421,0.059849,0.025349,0.005609
6.655000,0.280084,0.059826,0.025372,0.005648
6.665000,0.279744,0.059801,0.025280,0.005620
6.675000,0.279375,0.059776,0.025327,0.005633
6.685000,0.279042,0.059756,0.025324,0.005671
6.695000,0.278684,0.059731,0.025298,0.005643
6.705000,0.276520,0.058847,0.025066,0.005570
6.715000,0.276173,0.058821,0.025025,0.005540
6.725000,0.275812,0.058796,0.024954,0.005504
6.735000,0.275472,0.058773,0.024986,0.005537
6.745000,0.275136,0.058750,0.025015,0.005558
6.755000,0.274780,0.058726,0.025012,0.005554
6.765000,0.274447,0.058703,0.025027,0.005580
6.775000,0.274105,0.058679,0.024892,0.005529
6.785000,0.273756,0.058655,0.024998,0.005560
6.795000,0.273399,0.058631,0.025077,0.005580
6.805000,0.271236,0.057756,0.025030,0.005578
6.815000,0.270882,0.057731,0.024937,0.005514
6.825000,0.270540,0.057708,0.024908,0.005511
6.835000,0.270184,0.057685,0.024830,0.005489
6.845000,0.269846,0.057661,0.024739,0.005441
6.855000,0.269535,0.057636,0.024729,0.005428
6.865000,0.269210,0.057614,0.024714,0.005424
6.875000,0.268865,0.057589,0.024764,0.005428
6.885000,0.268538,0.057568,0.024739,0.005447
6.895000,0.268212,0.057544,0.024685,0.005417
6.905000,0.266038,0.056676,0.024687,0.005410
6.915000,0.265711,0.056649,0.024599,0.005373
6.925000,0.265397,0.056627,0.024563,0.005374
6.935000,0.265058,0.056602,0.024421,0.005311
6.945000,0.264716,0.056580,0.024421,0.005310
6.955000,0.264384,0.056558,0.024411,0.005304
6.965000,0.264072,0.056534,0.024357,0.005273
6.975000,0.263728,0.056512,0.024347,0.005286
6.985000,0.263385,0.056487,0.024297,0.005260
6.995000,0.263060,0.056463,0.024263,0.005255
7.005000,0.260936,0.055602,0.024198,0.005239
7.015000,0.260626,0.055576,0.024061,0.005185
7.025000,0.260279,0.055554,0.024060,0.005193
7.035000,0.259952,0.055529,0.024044,0.005182
7.045000,0.259632,0.055505,0.024017,0.005167
7.055000,0.259329,0.055484,0.023964,0.005175
7.065000,0.258980,0.055460,0.023990,0.005160
7.075000,0.258670,0.055439,0.023958,0.005162
7.085000,0.258352,0.055414,0.023946,0.005144
7.095000,0.258021,0.055392,0.023977,0.005171
7.105000,0.255890,0.054541,0.023911,0.005139
7.115000,0.255592,0.054515,0.023739,0.005068
7.125000,0.255273,0.054493,0.023644,0.005040
7.135000,0.254970,0.054469,0.023500,0.004978
7.145000,0.254653,0.054445,0.023436,0.004951
7.155000,0.254333,0.054422,0.023496,0.004985
7.165000,0.254019,0.054401,0.023414,0.004973
7.175000,0.253710,0.054378,0.023349,0.004960
7.185000,0.253420,0.054353,0.023215,0.004885
7.195000,0.253096,0.054330,0.023323,0.004937
7.205000,0.250998,0.053488,0.023284,0.004953
7.215000,0.250688,0.053463,0.023088,0.004860
7.225000,0.250380,0.053437,0.023101,0.004856
7.235000,0.250051,0.053416,0.023171,0.004896
7.245000,0.249751,0.053395,0.023147,0.004901
7.255000,0.249437,0.053372,0.023030,0.004850
7.265000,0.249128,0.053349,0.022959,0.004816
7.275000,0.248842,0.053327,0.022946,0.004821
7.285000,0.248557,0.053305,0.022797,0.004771
7.295000,0.248256,0.053280,0.022654,0.004715
7.305000,0.246208,0.052441,0.022653,0.004710
7.315000,0.245899,0.052420,0.022683,0.004757
7.325000,0.245597,0.052395,0.022640,0.004739
7.335000,0.245288,0.052373,0.022590,0.004722
7.345000,0.244982,0.052349,0.022525,0.004690
7.355000,0.244684,0.052326,0.022667,0.004758
7.365000,0.244405,0.052305,0.022586,0.004735
7.375000,0.244104,0.052284,0.022489,0.004697
7.385000,0.243803,0.052260,0.022375,0.004654
7.395000,0.243505,0.052238,0.022452,0.004679
7.405000,0.241480,0.051409,0.022447,0.004666
7.415000,0.241198,0.051386,0.022459,0.004697
7.425000,0.240894,0.051363,0.022473,0.004685
7.435000,0.240609,0.051341,0.022439,0.004670
7.445000,0.240330,0.051321,0.022229,0.004597
7.455000,0.240037,0.051296,0.022245,0.004586
7.465000,0.239767,0.051276,0.022198,0.004587
7.475000,0.239457,0.051252,0.022188,0.004579
7.485000,0.239160,0.051229,0.022097,0.004552
7.495000,0.238902,0.051208,0.021894,0.004494
7.505000,0.236893,0.050387,0.021714,0.004420
7.515000,0.236582,0.050363,0.021684,0.004425
7.525000,0.236300,0.050342,0.021672,0.004432
7.535000,0.236000,0.050319,0.021635,0.004415
7.545000,0.235717,0.050298,0.021506,0.004385
7.555000,0.235449,0.050274,0.021381,0.004341
7.565000,0.235171,0.050253,0.021411,0.004356
7.575000,0.234897,0.050231,0.021319,0.004327
7.585000,0.234598,0.050208,0.021440,0.004375
7.595000,0.234310,0.050188,0.021485,0.004417
7.605000,0.232328,0.049379,0.021375,0.004365
7.615000,0.232043,0.049354,0.021345,0.004338
7.625000,0.231770,0.049334,0.021350,0.004356
7.635000,0.231478,0.049312,0.021298,0.004321
7.645000,0.231199,0.049292,0.021271,0.004315
7.655000,0.230940,0.049268,0.021214,0.004289
7.665000,0.230667,0.049248,0.021193,0.004297
7.675000,0.230377,0.049226,0.021145,0.004276
7.685000,0.230105,0.049204,0.021169,0.004284
7.695000,0.229830,0.049184,0.021060,0.004253
7.705000,0.227862,0.048381,0.021002,0.004214
7.715000,0.227585,0.048358,0.021072,0.004252
7.725000,0.227323,0.048338,0.021033,0.004247
7.735000,0.227045,0.048315,0.021008,0.004237
7.745000,0.226810,0.048296,0.020916,0.004211
7.755000,0.226543,0.048274,0.020744,0.004147
7.765000,0.226268,0.048253,0.020623,0.004120
7.775000,0.226002,0.048229,0.020597,0.004099
7.785000,0.225711,0.048208,0.020662,0.004130
7.795000,0.225449,0.048187,0.020671,0.004140
7.805000,0.223517,0.047397,0.020604,0.004131
7.815000,0.223246,0.047374,0.020542,0.004104
7.825000,0.222977,0.047352,0.020405,0.004043
7.835000,0.222712,0.047330,0.020400,0.004044
7.845000,0.222467,0.047311,0.020410,0.004062
7.855000,0.222188,0.047288,0.020399,0.004047
7.865000,0.221926,0.047266,0.020415,0.004067
7.875000,0.221658,0.047246,0.020470,0.004100
7.885000,0.221401,0.047224,0.020505,0.004105
7.895000,0.221140,0.047204,0.020527,0.004116
7.905000,0.219225,0.046421,0.020530,0.004116
7.915000,0.218993,0.046400,0.020387,0.004060
7.925000,0.218737,0.046377,0.020286,0.004012
7.935000,0.218502,0.046357,0.020196,0.003984
7.945000,0.218229,0.046335,0.020096,0.003950
7.955000,0.217990,0.046315,0.020014,0.003941
7.965000,0.217748,0.046294,0.019940,0.003912
7.975000,0.217500,0.046273,0.019948,0.003915
7.985000,0.217255,0.046254,0.019926,0.003923
7.995000,0.217009,0.046231,0.019823,0.003874
8.005000,0.215112,0.045457,0.019833,0.003886
8.015000,0.214877,0.045438,0.019708,0.003861
8.025000,0.214626,0.045416,0.019591,0.003805
8.035000,0.214373,0.045395,0.019612,0.003816
8.045000,0.214124,0.045376,0.019564,0.003823
8.055000,0.213865,0.045355,0.019485,0.003786
8.065000,0.213602,0.045334,0.019528,0.003809
8.075000,0.213340,0.045315,0.019463,0.003801
8.085000,0.213086,0.045291,0.019515,0.003799
8.095000,0.212856,0.045273,0.019542,0.003829
8.105000,0.210969,0.044507,0.019608,0.003845
8.115000,0.210734,0.044487,0.019613,0.003852
8.125000,0.210492,0.044467,0.019387,0.003776
8.135000,0.210253,0.044447,0.019268,0.003729
8.145000,0.210007,0.044426,0.019164,0.003682
8.155000,0.209778,0.044408,0.019110,0.003686
8.165000,0.209530,0.044389,0.018949,0.003634
8.175000,0.209293,0.044367,0.018848,0.003586
8.185000,0.209054,0.044347,0.018879,0.003614
8.195000,0.208819,0.044327,0.018934,0.003636
8.205000,0.206960,0.043572,0.018967,0.003660
8.215000,0.206717,0.043550,0.018939,0.003655
8.225000,0.206473,0.043530,0.018954,0.003664
8.235000,0.206249,0.043513,0.018873,0.003643
8.245000,0.205988,0.043491,0.018880,0.003633
8.255000,0.205763,0.043471,0.018944,0.003656
8.265000,0.205522,0.043454,0.018846,0.003645
8.275000,0.205309,0.043434,0.018656,0.003564
8.285000,0.205102,0.043417,0.018547,0.003526
8.295000,0.204859,0.043397,0.018567,0.003531
8.305000,0.203032,0.042649,0.018619,0.003555
8.315000,0.202798,0.042629,0.018548,0.003529
8.325000,0.202577,0.042612,0.018502,0.003526
8.335000,0.202334,0.042592,0.018448,0.003505
8.345000,0.202087,0.042572,0.018497,0.003513
8.355000,0.201865,0.042554,0.018500,0.003532
8.365000,0.201618,0.042534,0.018521,0.003533
8.375000,0.201398,0.042516,0.018456,0.003516
8.385000,0.201148,0.042497,0.018405,0.003496
8.395000,0.200922,0.042477,0.018358,0.003475
8.405000,0.199110,0.041739,0.018376,0.003483
8.415000,0.198871,0.041718,0.018437,0.003507
8.425000,0.198653,0.041700,0.018357,0.003482
8.435000,0.198424,0.041683,0.018360,0.003488
8.445000,0.198198,0.041665,0.018248,0.003440
8.455000,0.197971,0.041647,0.018092,0.003383
8.465000,0.197750,0.041628,0.018069,0.003372
8.475000,0.197516,0.041608,0.018090,0.003379
8.485000,0.197289,0.041590,0.018184,0.003419
8.495000,0.197087,0.041573,0.018125,0.003409
8.505000,0.195291,0.040844,0.018054,0.003379
8.515000,0.195069,0.040826,0.017958,0.003349
8.525000,0.194845,0.040807,0.017913,0.003326
8.535000,0.194618,0.040790,0.017872,0.003329
8.545000,0.194405,0.040771,0.017819,0.003310
8.555000,0.194188,0.040754,0.017772,0.003305
8.565000,0.193961,0.040737,0.017670,0.003272
8.575000,0.193758,0.040719,0.017649,0.003256
8.585000,0.193527,0.040700,0.017636,0.003258
8.595000,0.193316,0.040682,0.017638,0.003268
8.605000,0.191548,0.039962,0.017588,0.003249
8.615000,0.191347,0.039943,0.017607,0.003263
8.625000,0.191125,0.039926,0.017684,0.003289
8.635000,0.190911,0.039910,0.017689,0.003292
8.645000,0.190685,0.039893,0.017688,0.003290
8.655000,0.190481,0.039876,0.017600,0.003251
8.665000,0.190259,0.039858,0.017563,0.003242
8.675000,0.190034,0.039840,0.017545,0.003232
8.685000,0.189826,0.039824,0.017468,0.003208
8.695000,0.189617,0.039808,0.017377,0.003179
8.705000,0.187884,0.039097,0.017223,0.003119
8.715000,0.187662,0.039078,0.017241,0.003127
8.725000,0.187438,0.039062,0.017262,0.003143
8.735000,0.187232,0.039046,0.017223,0.003133
8.745000,0.187012,0.039030,0.017176,0.003120
8.755000,0.186791,0.039013,0.017103,0.003096
8.765000,0.186571,0.038994,0.017118,0.003099
8.775000,0.186361,0.038976,0.017053,0.003092
8.785000,0.186142,0.038960,0.017058,0.003103
8.795000,0.185943,0.038943,0.017030,0.003089
8.805000,0.184214,0.038241,0.016948,0.003063
8.815000,0.184021,0.038225,0.016810,0.003033
8.825000,0.183812,0.038208,0.016779,0.003014
8.835000,0.183606,0.038193,0.016823,0.003048
8.845000,0.183404,0.038175,0.016760,0.003016
8.855000,0.183197,0.038159,0.016792,0.003037
8.865000,0.182994,0.038143,0.016699,0.003005
8.875000,0.182802,0.038128,0.016639,0.002985
8.885000,0.182590,0.038110,0.016683,0.002990
8.895000,0.182393,0.038095,0.016692,0.003009
8.905000,0.180685,0.037402,0.016720,0.003019
8.915000,0.180497,0.037387,0.016672,0.003006
8.925000,0.180278,0.037369,0.016727,0.003011
8.935000,0.180077,0.037354,0.016811,0.003051
8.945000,0.179885,0.037338,0.016789,0.003033
8.955000,0.179696,0.037322,0.016741,0.003020
8.965000,0.179505,0.037307,0.016732,0.003012
8.975000,0.179309,0.037290,0.016729,0.003017
8.985000,0.179099,0.037274,0.016722,0.003004
8.995000,0.178895,0.037258,0.016801,0.003029
9.005000,0.177207,0.036574,0.016734,0.003003
9.015000,0.177003,0.036558,0.016736,0.003001
9.025000,0.176804,0.036542,0.016696,0.002989
9.035000,0.176601,0.036526,0.016719,0.002999
9.045000,0.176405,0.036509,0.016739,0.002998
9.055000,0.176218,0.036496,0.016730,0.003005
9.065000,0.176032,0.036481,0.016507,0.002929
9.075000,0.175852,0.036464,0.016373,0.002875
9.085000,0.175674,0.036449,0.016273,0.002850
9.095000,0.175484,0.036434,0.016294,0.002870
9.105000,0.173818,0.035760,0.016250,0.002853
9.115000,0.173632,0.035744,0.016274,0.002860
9.125000,0.173428,0.035729,0.016312,0.002884
9.135000,0.173244,0.035715,0.016303,0.002881
9.145000,0.173045,0.035699,0.016252,0.002859
9.155000,0.172846,0.035683,0.016305,0.002872
9.165000,0.172652,0.035668,0.016263,0.002868
9.175000,0.172466,0.035652,0.016212,0.002852
9.185000,0.172290,0.035638,0.016145,0.002831
9.195000,0.172128,0.035626,0.016030,0.002802
9.205000,0.170491,0.034960,0.015934,0.002763
9.215000,0.170298,0.034946,0.015904,0.002751
9.225000,0.170121,0.034931,0.015870,0.002748
9.235000,0.169940,0.034918,0.015821,0.002742
9.245000,0.169763,0.034903,0.015721,0.002707
9.255000,0.169585,0.034890,0.015649,0.002695
9.265000,0.169399,0.034874,0.015511,0.002659
9.275000,0.169210,0.034860,0.015476,0.002655
9.285000,0.169022,0.034845,0.015461,0.002655
9.295000,0.168841,0.034831,0.015357,0.002629
9.305000,0.167228,0.034177,0.015304,0.002626
9.315000,0.167030,0.034160,0.015203,0.002592
9.325000,0.166857,0.034146,0.015180,0.002595
9.335000,0.166674,0.034131,0.015168,0.002599
9.345000,0.166499,0.034118,0.015124,0.002598
9.355000,0.166335,0.034105,0.015009,0.002564
9.365000,0.166168,0.034091,0.014938,0.002548
9.375000,0.165998,0.034078,0.014838,0.002519
9.385000,0.165811,0.034064,0.014835,0.002530
9.395000,0.165638,0.034050,0.014804,0.002513
9.405000,0.164028,0.033403,0.014868,0.002538
9.415000,0.163861,0.033392,0.014851,0.002549
9.425000,0.163689,0.033378,0.014854,0.002543
9.435000,0.163522,0.033365,0.014876,0.002551
9.445000,0.163349,0.033351,0.014916,0.002565
9.455000,0.163164,0.033338,0.014914,0.002562
9.465000,0.162999,0.033325,0.014905,0.002560
9.475000,0.162830,0.033313,0.014866,0.002544
9.485000,0.162657,0.033299,0.014803,0.002512
9.495000,0.162478,0.033285,0.014874,0.002540
9.505000,0.160890,0.032647,0.014885,0.002547
9.515000,0.160708,0.032634,0.015009,0.002580
9.525000,0.160528,0.032621,0.015077,0.002596
9.535000,0.160352,0.032607,0.015080,0.002594
9.545000,0.160177,0.032594,0.015112,0.002604
9.555000,0.160011,0.032581,0.015008,0.002566
9.565000,0.159839,0.032568,0.014969,0.002555
9.575000,0.159664,0.032554,0.014886,0.002524
9.585000,0.159510,0.032543,0.014775,0.002496
9.595000,0.159347,0.032530,0.014655,0.002455
9.605000,0.157790,0.031901,0.014568,0.002422
9.615000,0.157625,0.031890,0.014500,0.002410
9.625000,0.157456,0.031876,0.014494,0.002413
9.635000,0.157298,0.031863,0.014449,0.002409
9.645000,0.157144,0.031852,0.014403,0.002396
9.655000,0.156977,0.031839,0.014365,0.002388
9.665000,0.156818,0.031827,0.014364,0.002396
9.675000,0.156657,0.031815,0.014317,0.002383
9.685000,0.156493,0.031803,0.014308,0.002379
9.695000,0.156334,0.031791,0.014318,0.002388
9.705000,0.154785,0.031171,0.014288,0.002384
9.715000,0.154610,0.031159,0.014251,0.002373
9.725000,0.154447,0.031146,0.014212,0.002362
9.735000,0.154293,0.031134,0.014193,0.002359
9.745000,0.154132,0.031123,0.014129,0.002339
9.755000,0.153985,0.031111,0.014098,0.002328
9.765000,0.153828,0.031101,0.014099,0.002333
9.775000,0.153670,0.031089,0.013989,0.002299
9.785000,0.153515,0.031077,0.013987,0.002299
9.795000,0.153368,0.031066,0.013980,0.002312
9.805000,0.151837,0.030454,0.013922,0.002294
9.815000,0.151674,0.030443,0.013942,0.002303
9.825000,0.151516,0.030431,0.014008,0.002316
9.835000,0.151358,0.030419,0.013996,0.002322
9.845000,0.151204,0.030408,0.013994,0.002320
9.855000,0.151042,0.030396,0.014015,0.002327
9.865000,0.150892,0.030385,0.013955,0.002303
9.875000,0.150735,0.030374,0.013848,0.002270
9.885000,0.150576,0.030361,0.013838,0.002269
9.895000,0.150398,0.030348,0.013980,0.002311
9.905000,0.148872,0.029746,0.014035,0.002331
9.915000,0.148717,0.029734,0.013983,0.002314
9.925000,0.148571,0.029724,0.013880,0.002279
9.935000,0.148422,0.029713,0.013764,0.002245
9.945000,0.148273,0.029702,0.013679,0.002218
9.955000,0.148120,0.029691,0.013625,0.002205
9.965000,0.147987,0.029681,0.013556,0.002187
9.975000,0.147834,0.029671,0.013588,0.002197
9.985000,0.147691,0.029660,0.013580,0.002195
9.995000,0.147554,0.029652,0.013596,0.002206
