distance,flux0,varflux0,flux1,varflux1
3.105000,0.519540,0.000079,0.030521,0.000005
3.115000,0.518845,0.000079,0.030332,0.000005
3.125000,0.518164,0.000079,0.030229,0.000004
3.135000,0.517459,0.000080,0.030157,0.000004
3.145000,0.516650,0.000080,0.030078,0.000004
3.155000,0.515826,0.000080,0.029985,0.000004
3.165000,0.515054,0.000080,0.029973,0.000004
3.175000,0.514297,0.000080,0.030155,0.000004
3.185000,0.513513,0.000080,0.029873,0.000004
3.195000,0.512809,0.000081,0.029663,0.000003
3.205000,0.509389,0.000079,0.029772,0.000004
3.215000,0.508617,0.000080,0.029538,0.000004
3.225000,0.507891,0.000080,0.029501,0.000004
3.235000,0.507109,0.000080,0.029315,0.000003
3.245000,0.506367,0.000081,0.029184,0.000003
3.255000,0.505726,0.000081,0.029095,0.000003
3.265000,0.504941,0.000081,0.029112,0.000003
3.275000,0.504265,0.000082,0.028898,0.000003
3.285000,0.503593,0.000082,0.028735,0.000003
3.295000,0.502873,0.000082,0.028602,0.000003
3.305000,0.499608,0.000080,0.028552,0.000003
3.315000,0.498923,0.000081,0.028621,0.000003
3.325000,0.498148,0.000082,0.028537,0.000003
3.335000,0.497445,0.000082,0.028559,0.000003
3.345000,0.496740,0.000082,0.028453,0.000003
3.355000,0.496064,0.000083,0.028531,0.000003
3.365000,0.495284,0.000083,0.028556,0.000003
3.375000,0.494602,0.000084,0.028372,0.000003
3.385000,0.493832,0.000083,0.028295,0.000003
3.395000,0.493187,0.000083,0.028198,0.000003
3.405000,0.489867,0.000081,0.027977,0.000003
3.415000,0.489163,0.000082,0.027759,0.000003
3.425000,0.488465,0.000082,0.027696,0.000003
3.435000,0.487804,0.000082,0.027699,0.000003
3.445000,0.487174,0.000083,0.027585,0.000002
3.455000,0.486473,0.000084,0.027551,0.000002
3.465000,0.485729,0.000084,0.027600,0.000002
3.475000,0.485022,0.000084,0.027590,0.000002
3.485000,0.484321,0.000083,0.027602,0.000002
3.495000,0.483646,0.000083,0.027493,0.000002
3.505000,0.480499,0.000083,0.027274,0.000002
3.515000,0.479798,0.000083,0.027152,0.000003
3.525000,0.479124,0.000083,0.027271,0.000003
3.535000,0.478384,0.000083,0.027080,0.000003
3.545000,0.477712,0.000083,0.026987,0.000003
3.555000,0.477077,0.000084,0.026848,0.000002
3.565000,0.476433,0.000083,0.026694,0.000002
3.575000,0.475737,0.000083,0.026753,0.000002
3.585000,0.475064,0.000084,0.026626,0.000002
3.595000,0.474426,0.000084,0.026445,0.000002
3.605000,0.471263,0.000082,0.026479,0.000003
3.615000,0.470580,0.000082,0.026114,0.000002
3.625000,0.469869,0.000082,0.026051,0.000002
3.635000,0.469216,0.000082,0.025926,0.000002
3.645000,0.468581,0.000082,0.025779,0.000002
3.655000,0.467886,0.000082,0.025745,0.000002
3.665000,0.467262,0.000082,0.025658,0.000002
3.675000,0.466562,0.000082,0.025692,0.000002
3.685000,0.465899,0.000083,0.025519,0.000002
3.695000,0.465201,0.000083,0.025330,0.000002
3.705000,0.462010,0.000082,0.025465,0.000002
3.715000,0.461400,0.000081,0.025399,0.000002
3.725000,0.460712,0.000081,0.025401,0.000002
3.735000,0.460067,0.000082,0.025364,0.000002
3.745000,0.459478,0.000082,0.025351,0.000002
