distance,flux0,varflux0,flux1,varflux1
2.835000,0.546477,0.101389,0.033652,0.011317
2.845000,0.545651,0.101464,0.033532,0.011245
2.855000,0.544843,0.101536,0.033497,0.011244
2.865000,0.544022,0.101609,0.033426,0.011207
2.875000,0.543194,0.101685,0.033349,0.011173
2.885000,0.542388,0.101754,0.033236,0.011117
2.895000,0.541567,0.101827,0.033128,0.011064
2.905000,0.538119,0.100810,0.033013,0.011014
2.915000,0.537315,0.100876,0.032875,0.010946
2.925000,0.536516,0.100938,0.032757,0.010881
2.935000,0.535706,0.101006,0.032659,0.010846
2.945000,0.534909,0.101069,0.032559,0.010799
2.955000,0.534106,0.101134,0.032499,0.010784
2.965000,0.533307,0.101198,0.032403,0.010756
2.975000,0.532524,0.101256,0.032315,0.010710
2.985000,0.531723,0.101319,0.032290,0.010702
2.995000,0.530940,0.101379,0.032235,0.010691
3.005000,0.527521,0.100350,0.032200,0.010669
3.015000,0.526726,0.100411,0.032140,0.010655
3.025000,0.525951,0.100467,0.032087,0.010629
3.035000,0.525158,0.100527,0.031982,0.010578
3.045000,0.524372,0.100586,0.031863,0.010519
3.055000,0.523585,0.100642,0.031719,0.010432
3.065000,0.522807,0.100698,0.031655,0.010411
3.075000,0.522028,0.100754,0.031514,0.010338
3.085000,0.521262,0.100803,0.031447,0.010295
3.095000,0.520481,0.100860,0.031429,0.010309
3.105000,0.517133,0.099814,0.031324,0.010265
3.115000,0.516372,0.099861,0.031220,0.010209
3.125000,0.515638,0.099901,0.031103,0.010154
3.135000,0.514877,0.099949,0.031021,0.010118
3.145000,0.514118,0.099996,0.031002,0.010118
3.155000,0.513354,0.100047,0.030939,0.010103
3.165000,0.512592,0.100094,0.030878,0.010066
3.175000,0.511838,0.100142,0.030842,0.010064
3.185000,0.511094,0.100182,0.030729,0.009995
3.195000,0.510344,0.100225,0.030678,0.009984
3.205000,0.507042,0.099167,0.030613,0.009957
3.215000,0.506296,0.099208,0.030518,0.009912
3.225000,0.505546,0.099250,0.030493,0.009904
3.235000,0.504818,0.099288,0.030413,0.009876
3.245000,0.504082,0.099325,0.030311,0.009819
3.255000,0.503359,0.099361,0.030258,0.009797
3.265000,0.502617,0.099400,0.030172,0.009753
3.275000,0.501902,0.099432,0.030120,0.009738
3.285000,0.501172,0.099470,0.029997,0.009682
3.295000,0.500430,0.099509,0.029872,0.009610
3.305000,0.497183,0.098438,0.029790,0.009570
3.315000,0.496465,0.098470,0.029669,0.009515
3.325000,0.495750,0.098502,0.029606,0.009501
3.335000,0.495027,0.098533,0.029491,0.009435
3.345000,0.494309,0.098564,0.029461,0.009438
3.355000,0.493607,0.098593,0.029382,0.009415
3.365000,0.492892,0.098624,0.029302,0.009381
3.375000,0.492192,0.098650,0.029227,0.009341
3.385000,0.491503,0.098675,0.029112,0.009297
3.395000,0.490784,0.098706,0.028968,0.009220
3.405000,0.487580,0.097627,0.028876,0.009180
3.415000,0.486874,0.097653,0.028814,0.009156
3.425000,0.486189,0.097678,0.028744,0.009144
3.435000,0.485474,0.097706,0.028641,0.009094
3.445000,0.484788,0.097728,0.028582,0.009073
3.455000,0.484070,0.097757,0.028534,0.009061
3.465000,0.483366,0.097784,0.028452,0.009032
3.475000,0.482686,0.097803,0.028373,0.008991
3.485000,0.481996,0.097827,0.028305,0.008960
3.495000,0.481303,0.097851,0.028248,0.008939
3.505000,0.478114,0.096774,0.028178,0.008910
3.515000,0.477430,0.096792,0.028091,0.008866
3.525000,0.476735,0.096817,0.028009,0.008841
3.535000,0.476045,0.096839,0.027926,0.008799
3.545000,0.475372,0.096856,0.027822,0.008751
3.555000,0.474699,0.096870,0.027750,0.008716
3.565000,0.474011,0.096894,0.027722,0.008717
3.575000,0.473331,0.096913,0.027683,0.008695
3.585000,0.472648,0.096933,0.027667,0.008696
3.595000,0.471980,0.096950,0.027603,0.008675
3.605000,0.468856,0.095862,0.027500,0.008622
3.615000,0.468183,0.095878,0.027412,0.008577
3.625000,0.467504,0.095895,0.027385,0.008562
3.635000,0.466850,0.095909,0.027319,0.008544
3.645000,0.466182,0.095923,0.027228,0.008497
3.655000,0.465526,0.095935,0.027164,0.008471
3.665000,0.464866,0.095948,0.027115,0.008447
3.675000,0.464221,0.095960,0.027031,0.008414
3.685000,0.463565,0.095972,0.026911,0.008350
3.695000,0.462898,0.095987,0.026838,0.008324
3.705000,0.459818,0.094892,0.026777,0.008291
3.715000,0.459159,0.094905,0.026767,0.008303
3.725000,0.458529,0.094910,0.026705,0.008282
3.735000,0.457897,0.094917,0.026593,0.008227
3.745000,0.457257,0.094925,0.026520,0.008196
3.755000,0.456608,0.094933,0.026450,0.008163
3.765000,0.455969,0.094942,0.026395,0.008150
3.775000,0.455327,0.094951,0.026304,0.008108
3.785000,0.454677,0.094957,0.026276,0.008093
3.795000,0.454044,0.094964,0.026229,0.008086
3.805000,0.450990,0.093871,0.026173,0.008064
3.815000,0.450354,0.093877,0.026098,0.008032
3.825000,0.449723,0.093880,0.026016,0.007982
3.835000,0.449093,0.093886,0.025977,0.007976
3.845000,0.448457,0.093891,0.025942,0.007958
3.855000,0.447844,0.093895,0.025839,0.007919
3.865000,0.447221,0.093896,0.025743,0.007866
3.875000,0.446604,0.093899,0.025682,0.007846
3.885000,0.445987,0.093900,0.025587,0.007801
3.895000,0.445357,0.093904,0.025535,0.007780
3.905000,0.442356,0.092806,0.025470,0.007755
3.915000,0.441740,0.092806,0.025428,0.007745
3.925000,0.441114,0.092809,0.025371,0.007720
3.935000,0.440500,0.092810,0.025322,0.007697
3.945000,0.439900,0.092808,0.025259,0.007671
3.955000,0.439299,0.092807,0.025199,0.007650
